year,state,total_votes,dem,rep,other
2004,MT,450434,0.3856502839483698,0.5906814316858852,0.023668284365745036
2004,NC,3501007,0.435831462205017,0.5601719733779452,0.0033507502270061157
2004,ND,312833,0.3549881246543683,0.6286133496146507,0.01636975638759338
2004,NE,778186,0.3268216082016382,0.6589864119889075,0.012995607733883674
2004,NH,678287,0.5020161082255741,0.4883434298460681,0.008217760328592469
2004,NJ,3611691,0.5292340900702746,0.4623881168128724,0.00837779311685302
2004,NM,756304,0.490466796420487,0.498384247604138,0.01114895597537498
2004,NV,829587,0.4787804051895702,0.504696915453111,0.016522679357318763
2004,NY,7448266,0.5792328039841756,0.3977525775798018,0.022973803567165833
2004,OH,5627903,0.48706685243153625,0.508140243355296,0.004729292597971216
2004,OK,1463758,0.3442959833524394,0.6557040166475606,NA
2004,OR,1836782,0.5134866304221187,0.47192916742433233,0.014584202153548978
2004,PA,5769590,0.5092380914415062,0.484236661530542,0.006064902358746462
2004,RI,437134,0.5942342622628302,0.3867143713369356,0.019051366400234252
2004,SC,1617700,0.40901835939914694,0.5798194968164678,0.011162143784385238
2004,SD,388215,0.38443645917854796,0.5991113171824891,0.016452223638962947
2004,TN,2437319,0.4252529110879618,0.5679908949136325,0.00674019281021483
2004,TX,7410749,0.3822426046274135,0.6108582276906154,0.005233883916457027
2004,UT,927844,0.25995641508701894,0.7153594785330293,0.024637762382469466
2004,VA,3195415,0.4552591760381672,0.5373195656902156,0.006632315364357994
2004,VT,312309,0.5893746257712714,0.38801315363950445,0.019547947705637687
2004,WA,2859084,0.5282114831183694,0.45640281992414355,0.015385696957487083
2004,WI,2997007,0.49699717084411216,0.49319871458425024,0.009804114571637637
2004,WV,755792,0.43205141097021404,0.5607071786946674,0.0072347947583462115
2004,WY,243861,0.2902309102316484,0.6873956885274808,0.020405066820852864
2008,AK,326197,0.37889373599389325,0.5942451953880631,0.021557525053878486
2008,AL,2099819,0.38740434294574916,0.603169130291706,0.007662088970525555
2008,AR,1086617,0.3886465976512423,0.5871590449992959,0.024194357349461678
2008,AZ,2293475,0.4511525087476428,0.5363524782262724,0.011886765715780638
2008,CA,13561900,0.6101263834713425,0.36954858832464477,0.01883290689357686
2008,CO,2401361,0.5366023684069159,0.4470752210933716,0.016322410499712454
2008,CT,1646792,0.6058882967612181,0.3822146330562694,0.011635956453516899
2008,DC,265853,0.9245710975614343,0.06532557465968035,0.005822766716945079
2008,DE,412412,0.6194266898150393,0.36947033548975294,0.011102974695207705
2008,FL,8390744,0.5103330527066491,0.4821531916597622,0.007467156666917737
2008,GA,3924486,0.46990179096065066,0.5220451799292952,0.00732095871918004
2008,HI,456064,0.7145291011787819,0.2643620193657031,0.021108879455515015
2008,IA,1537123,0.5392802007386527,0.4439325935530208,0.012404342398103469
2008,ID,655122,0.3609098763283785,0.6151709147303861,0.02378182994923083
2008,IL,5522371,0.6191811452001323,0.36780922542147204,0.013007637480350378
2008,IN,2751054,0.4994591163968428,0.4891390717884854,0.010634833049442141
2008,KS,1235872,0.41651967194013617,0.5661225434349189,0.01735778462494498
2008,KY,1826620,0.4116811378392879,0.5739902114287592,0.014267335296887148
2008,LA,1960761,0.3993291380234511,0.5856272131075638,0.015043648868985052
2008,MA,3102995,0.6136319910280229,0.3573495928933176,0.02901841607865949
2008,MD,2631596,0.6191934476264593,0.364745196451127,0.012563478588658746
2008,ME,731163,0.5770573729797597,0.40384018337908234,0.01910244364115799
2008,MI,5001596,0.5743324730745946,0.40959705661952706,0.016070470305878364
2008,MN,2910369,0.5406029269827984,0.43822931044139074,0.017893607305465388
2008,MO,2925205,0.49292647865705136,0.49426074411878823,0.012785428713543153
2008,MS,1289865,0.43001554426238403,0.5617618898101739,0.008222565927442018
2008,MT,490109,0.4726846477008176,0.495324509445858,0.031990842853324465
2008,NC,4310851,0.49703666399047425,0.49374798618648613,0.005966803306354128
2008,ND,316621,0.44620540014717913,0.5325010027761898,0.02129359707663105
2008,NE,801281,0.415982657769247,0.5653185336979162,0.015158227887594989
2008,NH,710970,0.5412689705613458,0.44521428470962204,0.008792213454857449
2008,NJ,3868237,0.5727213715188599,0.4170393385927491,0.010239289888391016
2008,NM,830158,0.5690748026279335,0.4177903483433274,0.013134849028739107
2008,NV,967848,0.551466759243187,0.42654115108984053,0.0219920896669725
2008,NY,7722019,0.622239468719256,0.3564833238561055,0.021186298557410957
2008,OH,5708350,0.5150427006052537,0.4691057836327485,0.01576234813912952
2008,OK,1462661,0.343549188773065,0.656450811226935,NA
2008,OR,1827864,0.5674880625692065,0.40400981692292204,0.028502120507871483
2008,PA,6013272,0.5448552801203738,0.4416705247991443,0.011818690390190232
2008,RI,471766,0.6286400461245617,0.35057846474735355,0.016544218956007852
2008,SC,1920969,0.4489656001736624,0.5387364397863786,0.012297960039959
2008,SD,381975,0.44747431114601743,0.5315897637279927,0.02093592512598992
2008,TN,2599749,0.4182853806271298,0.5689695428289423,0.012745076543927895
2008,TX,8077795,0.4368312144588963,0.5545236045232641,0.006946945298809885
2008,UT,952370,0.3440574566607516,0.6258386971450172,0.03007024580782679
2008,VA,3723260,0.5262946987317566,0.46330500690255316,0.008693456809355243
2008,VT,325046,0.6745568319560924,0.30449228724549754,0.016446902899897246
2008,WA,3036878,0.5765289221364835,0.40476304942114893,0.018708028442367457
2008,WI,2983417,0.5621778651794235,0.4231366248834809,0.01468550993709562
2008,WV,713451,0.42589750382296754,0.5571034310695478,0.016874319329568534
2008,WY,254904,0.32509493770203685,0.6471377459749553,0.021800364058625992
2012,AK,300495,0.40812659112464433,0.5480157739729447,0.034306727233398226
2012,AL,2074338,0.3835903309875247,0.6054582232982282,0.00901781676853049
2012,AR,1069468,0.36878990301720105,0.6056693608410911,0.02554073614170784
2012,AZ,2299254,0.44589766941799386,0.536545331659747,0.01736041342104874
2012,CA,13038547,0.6023895914168964,0.371203785207048,0.024623525918954007
2012,CO,2569516,0.5149222655161517,0.4612709163904798,0.023806818093368556
2012,CT,1558204,0.5808501325885442,0.4074511424691504,0.011109585137761165
2012,DC,293764,0.9091311392818725,0.07278291417600523,0.015457986683187866
2012,DE,413890,0.5861074198458528,0.39982604073546113,0.014066539418686125
2012,FL,8474179,0.5000786506869869,0.49130977761975525,0.008606261444323988
2012,GA,3897839,0.45507959666882086,0.5332924217752452,0.011627981555933942
2012,HI,437159,0.7014793244563191,0.2768214768539593,0.02169919868972159
2012,IA,1582180,0.5198801653414908,0.46177868510536096,0.013637512798796598
2012,ID,652274,0.3262233355920978,0.6452978349589283,0.028478829448973897
2012,IL,5242014,0.5760213536247709,0.407327412708169,0.016491943745285686
2012,IN,2624534,0.43927302904058396,0.5412553238022445,0.01909329427624104
2012,KS,1159971,0.3799457055391902,0.5971132036921613,0.021960031759414675
2012,KY,1797212,0.37801327834445797,0.6049314159932162,0.016843867056307214
2012,LA,1994065,0.4057746362330215,0.5778457572847425,0.016379606482236034
2012,MA,3184196,0.6033830832021647,0.37319122315334863,0.023425693644486708
2012,MD,2707327,0.6197419077931849,0.3589773233894539,0.0174729539505202
2012,ME,724758,0.5537103419348252,0.40327392039825705,0.04008096495657861
2012,MI,4730961,0.5420820421051875,0.4471091602742022,0.009123516342662728
2012,MN,2936561,0.5265230315324626,0.4495820110666865,0.02027133098886759
2012,MO,2757323,0.4438348354545333,0.5376374113587709,0.018527753186695937
2012,MS,1285584,0.4378935954398935,0.5528584674358112,0.009247937124295261
2012,MT,484048,0.41698137374805805,0.553515353849205,0.029263626747760552
2012,NC,4505372,0.48350968577067555,0.5039306410214295,0.009880427187810462
2012,ND,321932,0.3881751425766932,0.5849682541654759,0.02107898562429333
2012,NE,794379,0.38027314417928976,0.5980319217904804,0.017015807316155134
2012,NH,710972,0.5197968415071198,0.4640379649268888,0.013776913858773623
2012,NJ,3638499,0.5834235491063761,0.4062356482714438,0.01034080262218019
2012,NM,783758,0.5299276052046678,0.4284332663909013,0.04163912840443096
2012,NV,1014918,0.5235624947040056,0.4567531564126363,0.019684348883358065
2012,NY,7116784,0.6283555887041113,0.3492352725613142,0.02236094280787502
2012,OH,5580822,0.5066674765831987,0.47688440878422567,0.016428941829716125
2012,OK,1334872,0.3322768025698344,0.6677231974301656,NA
2012,OR,1789270,0.54239326652769,0.42149871176513326,0.03610802170717667
2012,PA,5742040,0.520768577021407,0.46680866033674445,0.012422762641848542
2012,RI,446049,0.627009588632639,0.35243661570813967,0.017457723254620007
2012,SC,1964118,0.4408803340736147,0.5456113125586141,0.013508353367771182
2012,SD,363815,0.3986614075835246,0.5788931187554114,0.022445473661064003
2012,TN,2458577,0.39075814993795194,0.5947871471993759,0.014454702862672189
2012,TX,7993851,0.41383358283760857,0.5716697746805639,0.014165512967404571
2012,UT,1017440,0.2474966582796037,0.727905331026891,0.024559679194841956
2012,VA,3854489,0.5115645679621864,0.4728310289638912,0.013724517050120002
2012,VT,299290,0.665705503023823,0.3097263523672692,0.01774198937485382
2012,WA,3125516,0.5616339829967276,0.4129462143210913,0.02541980268218112
2012,WI,3071434,0.5277616253515459,0.4593834671361976,0.01285490751225649
2012,WV,670438,0.3553930415638732,0.6229584241943327,0.021648534241794172
2012,WY,250701,0.2763690611525283,0.6819358518713527,0.03357784771500712
2016,AK,318608,0.36550871290111986,0.5128151207753728,0.0927974187716567
2016,AL,2123372,0.3435794575797364,0.6208309236440906,0.02536437327043966
2016,AR,1130635,0.33653124129360934,0.6057410216382829,0.05772773706810774
2016,AZ,2573165,0.4512602184469321,0.4867161647232105,0.05466886111073328
2016,CA,14181595,0.6172639960455788,0.3161710653843943,0.058051157151223116
2016,CO,2780220,0.48156980382847403,0.4325139737143104,0.08591622245721561
2016,CT,1644920,0.5456630109670987,0.40926914378814777,0.043477494346229606
2016,DC,312575,0.9048388386787171,0.04070383108054067,0.03349916020155163
2016,DE,441590,0.5335333680563419,0.41922824339319276,0.04723838855046537
2016,FL,9420039,0.4782331580580505,0.49021941416590736,0.03153118580506938
2016,GA,4114732,0.4563998335736082,0.50771326054771,0.030453016138110574
2016,HI,437664,0.6098079805512905,0.29439707172625573,0.09579494772245375
2016,IA,1565580,0.41752513445496237,0.5116206134467737,0.05951915584000818
2016,ID,690255,0.27492013820979205,0.5926143236919689,0.13246553809823905
2016,IL,5536424,0.558253666987933,0.3876175307382527,0.05172978081158524
2016,IN,2734958,0.37774839686752043,0.5694003344841128,0.04899270848034961
2016,KS,1184402,0.36052370732234496,0.5665458180583958,0.0666260273116729
2016,KY,1924149,0.3268218833364776,0.6251963855190009,0.04759142873031143
2016,LA,2029032,0.3844956609851397,0.580886846535688,0.034617492479172333
2016,MA,3378821,0.5905006509667129,0.3228620279085515,0.08581158930881512
2016,MD,2781446,0.6032574423519277,0.3390930472854767,0.04154313979131718
2016,ME,771892,0.4634521409730895,0.43476678084498865,0.10178107818192182
2016,MI,4799284,0.4727453095086684,0.47497564219996147,0.05041314496078998
2016,MN,2944782,0.4644503396176695,0.4492519310427733,0.0770450919626648
2016,MO,2808605,0.3813523083523671,0.5677234783816165,0.048376329174091764
2016,MS,1209357,0.40114788271784096,0.5794103808883564,0.01944173639380266
2016,MT,494526,0.35935218775150346,0.5646619186857719,0.07598589356272471
2016,NC,4741564,0.46172866168209475,0.49828094696180414,0.02744368735716738
2016,ND,344360,0.27226739458706006,0.629556278313393,0.09711929376234174
2016,NE,844227,0.33698756377135536,0.5874735112712576,0.05652626603982104
2016,NH,744296,0.46826262669690555,0.46458666981953417,0.0509891226071348
2016,NJ,3874046,0.554530844496942,0.4135038665002945,0.03196528900276352
2016,NM,798319,0.48255647178634103,0.40042514333242724,0.11701838488123169
2016,NV,1125385,0.4791782367811904,0.4550069531760242,0.06581481004278536
2016,NY,7802084,0.5839624387535433,0.36138216404745194,0.05301275915511804
2016,OH,5496487,0.4355807627672002,0.5168765067578619,0.04457465286463881
2016,OK,1452992,0.2893168028454389,0.6532286481962736,0.05745454895828745
2016,OR,2001336,0.5007185200286208,0.39094035184496756,0.10834112812641156
2016,PA,6115402,0.4785361616456285,0.4857788580374602,0.0356849803169113
2016,RI,464144,0.5440660657037472,0.3889805749939674,0.046616998172980796
2016,SC,2103027,0.4067341978966509,0.5493933268569543,0.043872475246394836
2016,SD,370093,0.3173742815994899,0.615307503789588,0.06731821461092212
2016,TN,2508027,0.34716332798650096,0.6072203369421462,0.04011838788019427
2016,TX,8969226,0.4323525798101196,0.5223468557933538,0.03958535552566074
2016,UT,1131317,0.2746126859226901,0.4554081658810042,0.2699791481963057
2016,VA,3982752,0.49751352833417695,0.44427647013924043,0.05020799688255759
2016,VT,320467,0.5572274212321393,0.29759382401308093,0.07372365953436703
2016,WA,3317019,0.5253868006182659,0.3683268018663746,0.07378582998770884
2016,WI,2976150,0.4645384137224266,0.4721818456731012,0.059117988004636864
2016,WV,713051,0.26476928017771517,0.6863057481161936,0.04892497170609115
2016,WY,258788,0.2162890087639303,0.6739841105460841,0.08304867304511801
